SCHOOL,ORG CODE,UG,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,13,14,TOTAL
SOUTH SHORE REG VOC            - So Shore Voc Tech High              ,08730605,0,0,0,0,0,0,0,0,0,0,0,158,127,128,102,0,0,515
SOUTHAMPTON                    - William E Norris                    ,02750005,0,26,66,69,81,84,84,82,88,0,0,0,0,0,0,0,0,580
SOUTHBOROUGH                   - Margaret A Neary                    ,02760020,0,0,0,0,0,165,170,167,0,0,0,0,0,0,0,0,0,502
SOUTHBOROUGH                   - Mary E Finn @ Woodward              ,02760008,0,0,171,156,183,0,0,0,0,0,0,0,0,0,0,0,0,510
SOUTHBOROUGH                   - P Brent Trottier                    ,02760305,0,0,0,0,0,0,0,0,151,133,152,0,0,0,0,0,0,436
SOUTHBRIDGE                    - Charlton Street                     ,02770005,0,0,0,0,240,221,0,0,0,0,0,0,0,0,0,0,0,461
SOUTHBRIDGE                    - Eastford Rd                         ,02770010,0,0,230,200,0,0,0,0,0,0,0,0,0,0,0,0,0,430
SOUTHBRIDGE                    - Mary E Wells Jr High                ,02770305,0,0,0,0,0,0,0,0,236,216,208,0,0,0,0,0,0,660
SOUTHBRIDGE                    - Southbridge High                    ,02770505,0,0,0,0,0,0,0,0,0,0,0,195,118,138,97,0,0,548
SOUTHBRIDGE                    - West Street                         ,02770020,0,0,0,0,0,0,225,233,0,0,0,0,0,0,0,0,0,458
SOUTHEASTERN REG VOC           - Southeastern Reg Voc Tech           ,08720605,0,0,0,0,0,0,0,0,0,0,0,312,307,276,259,0,0,"1,154"
SOUTHERN BERKSHIRE             - Monterey                            ,07650015,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
SOUTHERN BERKSHIRE             - Mt Everett Regional                 ,07650505,0,6,0,0,0,0,0,0,0,68,84,90,78,59,53,0,0,438
SOUTHERN BERKSHIRE             - New Marlborough Central             ,07650018,0,6,14,16,15,11,11,0,0,0,0,0,0,0,0,0,0,73
SOUTHERN BERKSHIRE             - South Egremont                      ,07650030,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,16
SOUTHERN BERKSHIRE             - Undermountain                       ,07650035,0,27,59,58,62,66,65,81,80,0,0,0,0,0,0,0,0,498
SOUTHERN WORCESTER C           - Bay Path Reg Voc Tech H S           ,08760605,0,0,0,0,0,0,0,0,0,0,0,298,276,236,206,0,0,"1,017"
SOUTHWICK-TOLLAND              - Powder Mill                         ,07660305,0,0,0,0,0,0,0,126,158,143,143,0,0,0,0,0,0,570
SOUTHWICK-TOLLAND              - Southwick High                      ,07660505,0,0,0,0,0,0,0,0,0,0,0,160,144,162,138,0,0,604
SOUTHWICK-TOLLAND              - Woodland Elementary                 ,07660010,0,33,129,139,129,138,149,0,0,0,0,0,0,0,0,0,0,717
SPENCER-E BROOKFIELD           - David Prouty High                   ,07670505,0,0,0,0,0,0,0,0,0,0,0,203,152,115,116,0,0,586
SPENCER-E BROOKFIELD           - David Prouty Intermediate           ,07670030,0,0,0,0,0,0,72,79,77,0,0,0,0,0,0,0,0,228
SPENCER-E BROOKFIELD           - Knox Trail Junior High              ,07670415,0,0,0,0,0,0,0,0,0,167,162,0,0,0,0,0,0,329
SPENCER-E BROOKFIELD           - Lake Street                         ,07670010,0,60,42,136,129,156,0,0,0,0,0,0,0,0,0,0,0,523
SPENCER-E BROOKFIELD           - Lashaway Intermediate               ,07670035,0,0,0,0,0,26,36,31,26,0,0,0,0,0,0,0,0,119
SPENCER-E BROOKFIELD           - Maple St                            ,07670020,0,0,0,0,0,0,73,72,76,0,0,0,0,0,0,0,0,221
SPENCER-E BROOKFIELD           - Memorial                            ,07670011,0,17,32,30,28,0,0,0,0,0,0,0,0,0,0,0,0,107
SPENCER-E BROOKFIELD           - West Main Street                    ,07670025,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
SPRINGFIELD                    - Alfred G Zanetti                    ,02810095,0,136,57,58,60,55,52,44,0,0,0,0,0,0,0,0,0,462
SPRINGFIELD                    - Alice B Beal Elem                   ,02810175,0,0,47,57,54,58,51,55,0,0,0,0,0,0,0,0,0,322
SPRINGFIELD                    - Armory Street                       ,02810010,0,41,51,44,37,42,42,39,0,0,0,0,0,0,0,0,0,296
SPRINGFIELD                    - Arthur T Talmadge                   ,02810165,0,0,53,57,55,47,53,61,0,0,0,0,0,0,0,0,0,326
SPRINGFIELD                    - Bridge Academy Jr & Sr              ,02810520,0,0,0,0,0,0,0,0,0,0,0,60,54,32,9,0,0,155
SPRINGFIELD                    - Brightwood                          ,02810025,0,42,81,73,74,75,70,60,0,0,0,0,0,0,0,0,0,475
SPRINGFIELD                    - Chestnut Street Middle              ,02810310,0,0,0,0,0,0,0,0,473,463,426,0,0,0,0,0,0,"1,362"
SPRINGFIELD                    - Daniel B Brunton                    ,02810035,0,40,79,88,99,97,105,87,0,0,0,0,0,0,0,0,0,595
SPRINGFIELD                    - Dryden Memorial                     ,02810125,0,0,51,61,54,61,57,52,0,0,0,0,0,0,0,0,0,336
SPRINGFIELD                    - Elias Brookings                     ,02810030,0,0,54,58,52,53,58,51,137,121,125,0,0,0,0,0,0,709
SPRINGFIELD                    - Forest Park Middle                  ,02810325,0,0,0,0,0,0,0,0,341,307,313,0,0,0,0,0,0,961
SPRINGFIELD                    - Frank H Freedman                    ,02810075,0,0,45,46,47,49,55,55,0,0,0,0,0,0,0,0,0,297
SPRINGFIELD                    - Frederick Harris                    ,02810080,0,0,71,79,53,56,53,56,0,0,0,0,0,0,0,0,0,368
SPRINGFIELD                    - Gerena                              ,02810195,0,58,126,130,130,127,149,125,0,0,0,0,0,0,0,0,0,845
SPRINGFIELD                    - Glenwood                            ,02810065,0,0,50,72,54,74,75,65,0,0,0,0,0,0,0,0,0,390
SPRINGFIELD                    - Glickman Elementary                 ,02810068,0,0,54,52,44,42,0,0,0,0,0,0,0,0,0,0,0,192
SPRINGFIELD                    - High School of Commerce             ,02810510,0,0,0,0,0,0,0,0,0,0,0,524,405,301,234,0,0,"1,464"
SPRINGFIELD                    - High School/Science-Tech            ,02810530,0,0,0,0,0,0,0,0,0,0,0,493,348,318,351,0,0,"1,510"
SPRINGFIELD                    - Hiram L Dorman                      ,02810050,0,0,44,47,48,52,41,41,0,0,0,0,0,0,0,0,0,273
SPRINGFIELD                    - Homer Street                        ,02810085,0,42,71,85,82,88,94,80,0,0,0,0,0,0,0,0,0,542
SPRINGFIELD                    - Indian Orchard Elem                 ,02810100,0,69,84,97,92,86,76,91,0,0,0,0,0,0,0,0,0,595
SPRINGFIELD                    - Island Pond Pre-K Center            ,02810002,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150
SPRINGFIELD                    - John F Kennedy Middle               ,02810328,0,0,0,0,0,0,0,0,260,258,208,0,0,0,0,0,0,726
SPRINGFIELD                    - John J Duggan Middle                ,02810320,0,0,0,0,0,0,0,0,321,329,279,0,0,0,0,0,0,929
SPRINGFIELD                    - Kensington Avenue                   ,02810110,0,0,75,76,76,55,53,52,0,0,0,0,0,0,0,0,0,387
SPRINGFIELD                    - Liberty                             ,02810115,0,0,49,64,37,60,51,49,0,0,0,0,0,0,0,0,0,310
SPRINGFIELD                    - Lincoln                             ,02810120,0,0,68,79,73,74,78,71,0,0,0,0,0,0,0,0,0,443
SPRINGFIELD                    - M Marcus Kiley Middle               ,02810330,0,0,0,0,0,0,0,0,434,397,396,0,0,0,0,0,0,"1,227"
SPRINGFIELD                    - Margaret C Ells                     ,02810060,0,0,45,50,54,50,44,48,0,0,0,0,0,0,0,0,0,291
SPRINGFIELD                    - Martin Luther King Acad             ,02810545,0,0,0,0,0,0,0,0,0,0,0,11,12,3,3,0,0,29
SPRINGFIELD                    - Mary M Lynch                        ,02810140,0,0,45,58,53,55,51,52,0,0,0,0,0,0,0,0,0,314
SPRINGFIELD                    - Mary M Walsh                        ,02810155,0,0,73,89,88,82,88,84,0,0,0,0,0,0,0,0,0,504
SPRINGFIELD                    - Mary O Pottenger                    ,02810145,0,0,79,99,80,90,80,74,0,0,0,0,0,0,0,0,0,502
SPRINGFIELD                    - Mass Career Dev Institute           ,02810600,0,0,0,0,0,0,0,0,3,15,15,11,28,25,4,0,0,101
SPRINGFIELD                    - Milton Bradley School               ,02810023,0,60,102,107,118,113,111,104,0,0,0,0,0,0,0,0,0,715
SPRINGFIELD                    - Putnam Voc Tech High Sch            ,02810620,0,0,0,0,0,0,0,0,0,0,0,504,406,313,219,0,0,"1,442"
SPRINGFIELD                    - Rebecca M Johnson                   ,02810055,0,37,71,69,73,85,85,83,143,138,134,0,0,0,0,0,0,918
SPRINGFIELD                    - S.A.G.E.                            ,02810522,0,0,0,0,0,0,0,0,1,10,6,17,13,9,2,0,0,58
SPRINGFIELD                    - Samuel Bowles                       ,02810020,0,0,56,79,70,86,77,78,0,0,0,0,0,0,0,0,0,446
SPRINGFIELD                    - Shriners Hospital                   ,02810670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPRINGFIELD                    - Springfield Academy                 ,02810535,0,0,1,1,0,0,0,1,8,15,14,14,11,0,1,0,0,66
SPRINGFIELD                    - Springfield Central High            ,02810500,0,0,0,0,0,0,0,0,0,0,0,538,474,415,371,0,0,"1,798"
SPRINGFIELD                    - Springfield H S                     ,02810540,0,0,0,0,0,0,0,0,0,0,0,44,46,23,40,0,0,153
SPRINGFIELD                    - Sumner Avenue                       ,02810160,0,48,74,88,85,84,87,86,0,0,0,0,0,0,0,0,0,552
SPRINGFIELD                    - Thomas M Balliet                    ,02810015,0,0,36,51,56,43,48,48,0,0,0,0,0,0,0,0,0,282
SPRINGFIELD                    - Warner                              ,02810180,0,58,51,48,50,54,49,42,0,0,0,0,0,0,0,0,0,352
SPRINGFIELD                    - Washington                          ,02810185,0,0,67,81,70,75,76,82,0,0,0,0,0,0,0,0,0,451
SPRINGFIELD                    - White Street                        ,02810190,0,0,76,109,104,94,98,53,0,0,0,0,0,0,0,0,0,534
SPRINGFIELD                    - William N Deberry                   ,02810045,0,0,50,61,58,65,76,61,0,0,0,0,0,0,0,0,0,371
STONEHAM                       - Central                             ,02840003,0,0,59,77,84,91,92,96,0,0,0,0,0,0,0,0,0,499
STONEHAM                       - Colonial Park                       ,02840005,0,0,17,21,24,20,21,21,0,0,0,0,0,0,0,0,0,124
STONEHAM                       - Robin Hood                          ,02840025,0,61,52,66,52,45,65,46,0,0,0,0,0,0,0,0,0,387
STONEHAM                       - South                               ,02840030,0,63,61,41,63,73,48,68,0,0,0,0,0,0,0,0,0,417
STONEHAM                       - Stoneham High                       ,02840505,0,0,0,0,0,0,0,0,0,0,0,210,204,171,175,0,0,760
STONEHAM                       - Stoneham Middle School              ,02840405,0,0,0,0,0,0,0,0,251,242,224,0,0,0,0,0,0,717
STOUGHTON                      - Edwin A Jones                       ,02850012,0,0,27,34,36,31,45,39,0,0,0,0,0,0,0,0,0,212
STOUGHTON                      - Helen Hansen Elementary             ,02850010,0,0,36,36,44,44,47,50,0,0,0,0,0,0,0,0,0,257
STOUGHTON                      - Joseph H Gibbons                    ,02850025,0,0,56,81,86,77,80,89,0,0,0,0,0,0,0,0,0,469
STOUGHTON                      - Joseph R Dawe- Jr Elem              ,02850014,0,75,51,52,62,67,56,65,0,0,0,0,0,0,0,0,0,428
STOUGHTON                      - O'Donnell Middle School             ,02850405,0,0,0,0,0,0,0,0,348,366,362,0,0,0,0,0,0,"1,076"
STOUGHTON                      - South Elementary                    ,02850015,0,0,45,44,43,56,59,58,0,0,0,0,0,0,0,0,0,305
STOUGHTON                      - Stoughton High                      ,02850505,0,0,0,0,0,0,0,0,0,0,0,312,265,263,264,0,0,"1,104"
STOUGHTON                      - West Elementary                     ,02850020,0,0,44,55,56,51,75,55,0,0,0,0,0,0,0,0,0,336
STURBRIDGE                     - Burgess Elementary                  ,02870005,0,39,105,119,119,117,105,125,116,0,0,0,0,0,0,0,0,845
STURGIS CHARTER SCHO           - STURGIS CHARTER SCHOOL,04890505,0,0,0,0,0,0,0,0,0,0,0,55,75,70,0,0,0,200
SUDBURY                        - Ephraim Curtis Middle               ,02880305,0,0,0,0,0,0,0,0,320,307,298,0,0,0,0,0,0,925
SUDBURY                        - General John Nixon Elem             ,02880025,0,0,65,63,78,79,65,80,0,0,0,0,0,0,0,0,0,430
SUDBURY                        - Israel Loring School                ,02880015,0,19,81,117,85,86,110,88,0,0,0,0,0,0,0,0,0,586
SUDBURY                        - Josiah Haynes                       ,02880010,0,42,60,66,65,72,68,79,0,0,0,0,0,0,0,0,0,452
SUDBURY                        - Peter Noyes                         ,02880030,0,0,89,88,90,89,101,90,0,0,0,0,0,0,0,0,0,547
SUNDERLAND                     - Sunderland Elementary               ,02890005,0,23,27,34,36,44,39,47,22,0,0,0,0,0,0,0,0,272
SUTTON                         - Sutton Elementary                   ,02900005,0,60,144,118,143,141,145,134,0,0,0,0,0,0,0,0,0,885
SUTTON                         - Sutton High School                  ,02900510,0,0,0,0,0,0,0,0,0,0,0,110,117,76,82,0,0,385
SUTTON                         - Sutton Junior High                  ,02900305,0,0,0,0,0,0,0,0,138,121,126,0,0,0,0,0,0,385
SWAMPSCOTT                     - Clarke                              ,02910005,0,0,30,37,32,42,40,38,0,0,0,0,0,0,0,0,0,219
SWAMPSCOTT                     - Hadley                              ,02910010,0,0,50,42,32,56,46,47,0,0,0,0,0,0,0,0,0,273
SWAMPSCOTT                     - Machon                              ,02910015,0,0,32,44,34,38,37,36,0,0,0,0,0,0,0,0,0,221
SWAMPSCOTT                     - Stanley                             ,02910020,0,0,52,40,37,62,55,62,0,0,0,0,0,0,0,0,0,308
SWAMPSCOTT                     - Swampscott High                     ,02910505,0,0,0,0,0,0,0,0,0,0,0,229,203,200,146,0,0,778
SWAMPSCOTT                     - Swampscott Middle                   ,02910305,0,0,0,0,0,0,0,0,195,200,194,0,0,0,0,0,0,589
SWANSEA                        - Elizabeth S Brown                   ,02920006,0,14,47,49,44,48,42,57,0,0,0,0,0,0,0,0,0,301
SWANSEA                        - Gardner                             ,02920015,0,0,38,39,38,40,43,31,0,0,0,0,0,0,0,0,0,229
SWANSEA                        - Joseph Case High                    ,02920505,0,0,0,0,0,0,0,0,0,0,0,203,169,125,155,0,0,652
SWANSEA                        - Joseph Case Jr High                 ,02920305,0,0,0,0,0,0,0,0,206,174,198,0,0,0,0,0,0,578
SWANSEA                        - Joseph G Luther                     ,02920020,0,0,43,40,40,45,37,50,0,0,0,0,0,0,0,0,0,255
SWANSEA                        - Mark G Hoyle Elem                   ,02920017,0,32,48,42,29,42,48,39,0,0,0,0,0,0,0,0,0,280
TANTASQUA                      - Tantasqua Reg Jr High               ,07700405,0,0,0,0,0,0,0,0,0,295,289,232,0,0,0,0,0,816
TANTASQUA                      - Tantasqua Reg Sr High               ,07700505,0,0,0,0,0,0,0,0,0,0,0,0,233,235,193,0,0,661
TANTASQUA                      - Tantasqua Reg Voc                   ,07700605,0,0,0,0,0,0,0,0,0,0,0,50,44,43,33,0,0,171
TAUNTON                        - Caleb Barnum                        ,02930005,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150
TAUNTON                        - Cohannet                            ,02930020,0,0,0,0,0,0,0,139,142,144,137,0,0,0,0,0,0,562
TAUNTON                        - East Taunton Elem                   ,02930010,0,7,94,119,149,131,152,0,0,0,0,0,0,0,0,0,0,652
TAUNTON                        - Edmund Hatch Bennett                ,02930007,0,0,61,84,81,81,71,0,0,0,0,0,0,0,0,0,0,378
TAUNTON                        - Edward F Leddy                      ,02930056,0,0,52,49,42,44,56,0,0,0,0,0,0,0,0,0,0,243
TAUNTON                        - Elizabeth Pole                      ,02930027,0,0,0,105,106,92,114,0,0,0,0,0,0,0,0,0,0,417
TAUNTON                        - H H Galligan                        ,02930057,0,0,59,69,57,64,52,0,0,0,0,0,0,0,0,0,0,301
TAUNTON                        - Hopewell                            ,02930035,0,0,71,67,68,67,66,0,0,0,0,0,0,0,0,0,0,339
TAUNTON                        - James L Mulcahey                    ,02930050,0,0,0,0,0,0,0,182,178,165,142,0,0,0,0,0,0,667
TAUNTON                        - John F Parker Middle                ,02930305,0,0,0,0,0,0,0,129,146,145,154,0,0,0,0,0,0,574
TAUNTON                        - Joseph C Chamberlain                ,02930008,0,0,153,132,128,131,120,0,0,0,0,0,0,0,0,0,0,664
TAUNTON                        - Joseph H Martin                     ,02930042,0,0,0,0,0,0,0,264,243,215,193,0,0,0,0,0,0,915
TAUNTON                        - Lowell M Maxham                     ,02930045,0,0,42,36,32,37,40,0,0,0,0,0,0,0,0,0,0,187
TAUNTON                        - Summer Street School                ,02930003,0,69,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146
TAUNTON                        - Taunton High                        ,02930505,0,0,0,0,0,0,0,0,0,0,0,499,504,499,332,0,0,"1,852"
TAUNTON                        - Walker                              ,02930065,0,0,30,40,46,49,58,0,0,0,0,0,0,0,0,0,0,223
TEWKSBURY                      - Ella Fleming                        ,02950003,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
TEWKSBURY                      - Heath-Brook                         ,02950010,0,0,102,114,106,105,111,0,0,0,0,0,0,0,0,0,0,538
TEWKSBURY                      - John F. Ryan                        ,02950023,0,0,0,0,0,0,0,428,412,0,0,0,0,0,0,0,0,840
TEWKSBURY                      - L F Dewing                          ,02950001,0,0,126,130,145,123,112,0,0,0,0,0,0,0,0,0,0,636
TEWKSBURY                      - Louise Davy Trahan                  ,02950025,0,3,71,75,68,68,76,0,0,0,0,0,0,0,0,0,0,361
TEWKSBURY                      - North Street                        ,02950020,0,0,64,112,91,73,78,0,0,0,0,0,0,0,0,0,0,418
TEWKSBURY                      - Tewksbury Memorial High             ,02950505,0,0,0,0,0,0,0,0,0,0,0,290,218,210,169,0,0,887
TEWKSBURY                      - Wynn Middle                         ,02950305,0,0,0,0,0,0,0,0,0,356,363,0,0,0,0,0,0,719
TISBURY                        - Tisbury Elementary                  ,02960005,0,5,38,37,40,37,32,44,45,51,35,0,0,0,0,0,0,364
TOPSFIELD                      - Proctor Elementary                  ,02980005,0,0,0,0,0,0,124,89,102,0,0,0,0,0,0,0,0,315
TOPSFIELD                      - Steward Elementary                  ,02980010,0,74,93,101,102,111,0,0,0,0,0,0,0,0,0,0,0,481
TRI COUNTY                     - Tri County Reg Voc Tech             ,08780605,0,0,0,0,0,0,0,0,0,0,0,247,227,215,184,0,0,873
TRITON                         - Newbury Elementary                  ,07730020,0,44,71,86,102,107,96,97,107,0,0,0,0,0,0,0,0,710
TRITON                         - Pine Grove                          ,07730025,0,45,79,101,87,84,88,95,101,0,0,0,0,0,0,0,0,680
TRITON                         - Salisbury Elementary                ,07730015,0,53,95,90,90,117,99,101,107,0,0,0,0,0,0,0,0,752
TRITON                         - Triton High School                  ,07730505,0,0,0,0,0,0,0,0,0,0,0,251,244,175,188,0,0,858
TRITON                         - Triton Middle School                ,07730405,0,0,0,0,0,0,0,0,0,272,315,0,0,0,0,0,0,587
TRURO                          - Truro Central                       ,03000005,0,0,14,15,18,16,20,19,24,0,0,0,0,0,0,0,0,126
TYNGSBOROUGH                   - Lakeview                            ,03010005,0,0,0,174,154,0,0,0,0,0,0,0,0,0,0,0,0,328
TYNGSBOROUGH                   - Norris Rd Elementary                ,03010008,0,0,0,0,0,155,163,184,174,0,0,0,0,0,0,0,0,676
TYNGSBOROUGH                   - Tyngsborough Jr Sr High             ,03010505,0,0,0,0,0,0,0,0,0,187,186,152,146,132,110,0,0,913
TYNGSBOROUGH                   - Winslow                             ,03010010,0,88,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237
UP-ISLAND REGIONAL             - Chilmark Elementary                 ,07740010,0,0,6,9,6,8,12,11,0,0,0,0,0,0,0,0,0,52
UP-ISLAND REGIONAL             - West Tisbury Elem                   ,07740020,0,0,36,26,37,36,47,43,45,63,56,0,0,0,0,0,0,389
UPPER CAPE COD VOC T           - Upper Cape Cod Voc Tech             ,08790605,0,0,0,0,0,0,0,0,0,0,0,163,154,133,114,0,0,592
UXBRIDGE                       - Earl D Taft                         ,03040005,0,0,0,186,169,199,218,0,0,0,0,0,0,0,0,0,0,778
UXBRIDGE                       - Uxbridge High                       ,03040505,0,0,0,0,0,0,0,0,0,0,0,132,125,143,99,0,0,499
UXBRIDGE                       - Virgina A Blanchard                 ,03040010,0,151,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338
UXBRIDGE                       - Whitin Intermediate                 ,03040015,0,0,0,0,0,0,0,208,185,192,173,0,0,0,0,0,0,758
WACHUSETT                      - Central Tree Middle                 ,07750310,0,0,0,0,0,0,0,132,120,108,89,0,0,0,0,0,0,449
WACHUSETT                      - Chocksett Middle School             ,07750315,0,0,0,0,0,0,0,129,129,95,100,0,0,0,0,0,0,453
WACHUSETT                      - Davis Hill Elementary Sch           ,07750018,0,0,78,71,84,79,96,79,0,0,0,0,0,0,0,0,0,487
WACHUSETT                      - Dawson                              ,07750020,0,50,64,57,73,67,63,86,0,0,0,0,0,0,0,0,0,460
WACHUSETT                      - Houghton Elementary                 ,07750027,0,0,105,94,99,127,109,0,0,0,0,0,0,0,0,0,0,534
WACHUSETT                      - Leroy E.Mayo                        ,07750032,0,0,70,76,65,55,77,81,0,0,0,0,0,0,0,0,0,424
WACHUSETT                      - Mountview Middle                    ,07750305,0,0,0,0,0,0,0,0,249,242,242,0,0,0,0,0,0,733
WACHUSETT                      - Naquag Elementary                   ,07750035,0,0,106,103,110,99,116,0,0,0,0,0,0,0,0,0,0,534
WACHUSETT                      - Paxton Center                       ,07750040,0,0,42,66,47,68,63,70,70,51,63,0,0,0,0,0,0,540
WACHUSETT                      - Thomas Prince                       ,07750045,0,0,39,61,52,52,60,62,53,49,60,0,0,0,0,0,0,488
WACHUSETT                      - Wachusett Regional High             ,07750505,0,0,0,0,0,0,0,0,0,0,0,415,408,409,379,0,0,"1,621"
WAKEFIELD                      - Dolbeare                            ,03050005,0,52,93,101,84,86,83,0,0,0,0,0,0,0,0,0,0,499
WAKEFIELD                      - Doyle                               ,03050010,0,0,0,0,0,61,62,0,0,0,0,0,0,0,0,0,0,123
WAKEFIELD                      - Franklin                            ,03050015,0,0,36,43,39,46,52,0,0,0,0,0,0,0,0,0,0,216
WAKEFIELD                      - Galvin Middle School                ,03050310,0,0,0,0,0,0,0,286,298,262,297,0,0,0,0,0,0,"1,143"
WAKEFIELD                      - Greenwood                           ,03050020,0,0,0,0,68,52,81,0,0,0,0,0,0,0,0,0,0,201
WAKEFIELD                      - Wakefield Memorial High             ,03050505,0,0,0,0,0,0,0,0,0,0,0,272,240,236,237,0,0,985
WAKEFIELD                      - Walton                              ,03050040,0,0,67,74,63,0,0,0,0,0,0,0,0,0,0,0,0,204
WAKEFIELD                      - Yeuell                              ,03050055,0,0,48,68,0,0,0,0,0,0,0,0,0,0,0,0,0,116
WALES                          - Wales Elementary                    ,03060005,0,28,22,25,25,19,16,30,32,0,0,0,0,0,0,0,0,197
WALPOLE                        - Bird Middle                         ,03070305,0,0,0,0,0,0,0,0,149,162,159,0,0,0,0,0,0,470
WALPOLE                        - Boyden                              ,03070010,0,0,0,72,44,59,63,57,0,0,0,0,0,0,0,0,0,295
WALPOLE                        - Eleanor N Johnson Middle            ,03070310,0,0,0,0,0,0,0,0,170,131,136,0,0,0,0,0,0,437
WALPOLE                        - Elm Street School                   ,03070005,0,116,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390
WALPOLE                        - Fisher                              ,03070015,0,0,0,117,144,130,148,127,0,0,0,0,0,0,0,0,0,666
WALPOLE                        - Old Post Road                       ,03070018,0,0,0,77,111,103,111,129,0,0,0,0,0,0,0,0,0,531
WALPOLE                        - Walpole High                        ,03070505,0,0,0,0,0,0,0,0,0,0,0,236,222,227,213,0,0,898
WALTHAM                        - Douglas MacArthur                   ,03080032,0,0,64,67,64,71,75,65,54,0,0,0,0,0,0,0,0,460
WALTHAM                        - Ezra C Fitch                        ,03080015,0,5,44,38,40,44,48,41,27,0,0,0,0,0,0,0,0,287
WALTHAM                        - Henry Whittemore                    ,03080065,0,0,50,60,48,57,62,46,55,0,0,0,0,0,0,0,0,378
WALTHAM                        - James Fitzgerald Elem               ,03080060,0,0,42,49,44,38,42,56,0,0,0,0,0,0,0,0,0,271
WALTHAM                        - John F Kennedy Middle               ,03080404,0,0,0,0,0,0,0,0,92,209,229,0,0,0,0,0,0,530
WALTHAM                        - Jonathan Bright                     ,03080010,0,0,34,26,30,34,27,25,0,0,0,0,0,0,0,0,0,176
WALTHAM                        - Nathaniel P Banks                   ,03080005,0,0,63,49,61,47,38,42,46,0,0,0,0,0,0,0,0,346
WALTHAM                        - Northeast                           ,03080040,0,0,42,60,61,43,59,48,0,0,0,0,0,0,0,0,0,313
WALTHAM                        - Phineas Lawrence                    ,03080003,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
WALTHAM                        - South Middle                        ,03080415,0,0,0,0,0,0,0,0,31,155,157,0,0,0,0,0,0,343
WALTHAM                        - Thomas R Plympton                   ,03080050,0,0,57,33,53,62,47,69,69,0,0,0,0,0,0,0,0,390
WALTHAM                        - Waltham Sr High                     ,03080505,0,0,0,0,0,0,0,0,0,0,0,383,391,378,345,0,0,"1,497"
WARE PUBLIC SCHOOLS            - Stanley M Koziol Elem Sch           ,03090020,0,51,113,99,92,116,0,0,0,0,0,0,0,0,0,0,0,471
WARE PUBLIC SCHOOLS            - Ware High                           ,03090505,0,0,0,0,0,0,0,0,0,123,99,90,82,91,79,0,0,564
WARE PUBLIC SCHOOLS            - Ware Middle School                  ,03090305,0,0,0,0,0,0,103,136,109,0,0,0,0,0,0,0,0,348
WAREHAM                        - East Wareham Elem                   ,03100025,0,28,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153
WAREHAM                        - Ethel E Hammond                     ,03100020,0,0,0,71,64,64,0,0,0,0,0,0,0,0,0,0,0,199
WAREHAM                        - John William Decas                  ,03100003,0,0,0,160,132,142,151,166,0,0,0,0,0,0,0,0,0,751
WAREHAM                        - Minot Forest                        ,03100017,0,0,0,84,73,80,131,162,0,0,0,0,0,0,0,0,0,530
WAREHAM                        - Wareham Middle                      ,03100305,0,0,0,0,0,0,0,0,322,301,324,0,0,0,0,0,0,947
WAREHAM                        - Wareham Senior High                 ,03100505,0,0,0,0,0,0,0,0,0,0,0,289,208,234,190,0,0,921
WAREHAM                        - West Wareham School                 ,03100030,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
WATERTOWN                      - Cunniff                             ,03140015,0,7,49,49,45,48,30,48,0,0,0,0,0,0,0,0,0,276
WATERTOWN                      - Hosmer                              ,03140020,0,77,90,69,71,89,72,96,0,0,0,0,0,0,0,0,0,564
WATERTOWN                      - James Russell Lowell                ,03140025,0,9,36,62,60,66,50,67,0,0,0,0,0,0,0,0,0,350
WATERTOWN                      - Watertown High                      ,03140505,0,0,0,0,0,0,0,0,0,0,0,202,238,175,172,0,0,787
WATERTOWN                      - Watertown Middle                    ,03140305,0,0,0,0,0,0,0,0,208,201,198,0,0,0,0,0,0,607
WAYLAND                        - Claypit Hill School                 ,03150005,0,0,107,94,105,106,99,104,0,0,0,0,0,0,0,0,0,615
WAYLAND                        - Happy Hollow School                 ,03150015,0,0,67,66,72,65,74,79,0,0,0,0,0,0,0,0,0,423
WAYLAND                        - Loker School                        ,03150020,0,0,58,59,64,71,71,68,0,0,0,0,0,0,0,0,0,391
WAYLAND                        - Wayland High School                 ,03150505,0,0,0,0,0,0,0,0,0,0,0,220,207,202,172,0,0,801
WAYLAND                        - Wayland Middle School               ,03150305,0,0,0,0,0,0,0,0,245,228,207,0,0,0,0,0,0,680
