"name","org.code","year","students","grade","maxgrade","address","latitude","longitude","zip","boston","charter","charter.alt","boston2"
"Boston - Blackstone",350390,"2005","87",2,,"380 Shawmut Avenue, Boston, MA 02118",42.3402746,-71.07350707,2118,TRUE,FALSE,FALSE,TRUE
"Boston - Charles H Taylor",350054,"2005","89",2,,"1060 Morton Street, Mattapan, MA 02126",42.27751091,-71.07775569,2126,TRUE,FALSE,FALSE,TRUE
"Boston - Charles Sumner",350052,"2005","77",2,,"15 Basile Street, Roslindale, MA 02131",42.28640747,-71.12687683,2131,TRUE,FALSE,FALSE,TRUE
"Boston - Curtis Guild",350062,"2005","42",2,,"195 Leyden Street, East Boston, MA 02128",42.38860801,-71.00412302,2128,TRUE,FALSE,FALSE,TRUE
"Boston - Dante Alighieri",350066,"2005","22",2,,"37 Grove Street, East Boston, MA 02128",42.39274599,-71.03190869,2128,TRUE,FALSE,FALSE,TRUE
"Boston - David A Ellis",350072,"2005","55",2,,"302 Walnut Avenue, Roxbury, MA 02119",42.31639624,-71.09320253,2119,TRUE,FALSE,FALSE,TRUE
"Boston - Dennis C Haley",350077,"2005","58",2,,"570 American Legion Highway, Roslindale, MA 02131",42.286377,-71.107826,2131,TRUE,FALSE,FALSE,TRUE
"Boston - Donald Mckay",350080,"2005","84",2,,"122 Cottage Street, East Boston, MA 02128",42.39048,-71.027297,2128,TRUE,FALSE,FALSE,TRUE
"Boston - Edward Everett",350088,"2005","40",2,,"71 Pleasant Street, Dorchester, MA 02125",42.31405869,-71.05980903,2125,TRUE,FALSE,FALSE,TRUE
"Boston - Elihu Greenwood",350094,"2005","68",2,,"612 Metropolitan Avenue, Hyde Park, MA 02136",42.2653839,-71.1174871,2136,TRUE,FALSE,FALSE,TRUE
"Boston - Eliot Elementary",350096,"2005","27",2,,"16 Charter Street, Boston, MA 02113",42.3661499,-71.05348206,2113,TRUE,FALSE,FALSE,TRUE
"Boston - Ellis Mendell",350100,"2005","23",2,,"164 School Street, Roxbury, MA 02119",42.3169155,-71.1013381,2119,TRUE,FALSE,FALSE,TRUE
"Boston - Emily A Fifield",350102,"2005","62",2,,"25 Dunbar Ave, Dorchester, MA 02124",42.286794,-71.072708,2124,TRUE,FALSE,FALSE,TRUE
"Boston - Farragut",350108,"2005","44",2,,"10 Fenwood Road, Boston, MA 02115",42.3341394,-71.1062231,2115,TRUE,FALSE,FALSE,TRUE
"Boston - Franklin D Roosevelt",350116,"2005","41",2,,"95 Needham Road, Hyde Park, MA 02136",42.24251747,-71.12335794,2136,TRUE,FALSE,FALSE,TRUE
"Boston - George H Conley",350122,"2005","34",2,,"450 Poplar Street, Roslindale, MA 02131",42.2746048,-71.12731934,2131,TRUE,FALSE,FALSE,TRUE
"Boston - Harvard-Kent",350200,"2005","71",2,,"50 Bunker Hill Street, Charlestown, MA 02129",42.3767399,-71.05702758,2129,TRUE,FALSE,FALSE,TRUE
"Boston - Henry Grew",350135,"2005","40",2,,"40 Gordon Avenue, Hyde Park, MA 02136",42.256637,-71.126968,2136,TRUE,FALSE,FALSE,TRUE
"Boston - Henry L Higginson",350137,"2005","23",2,,"160 HARRISHOF STREET, Roxbury, MA 2119",42.317677,-71.0915746,2119,TRUE,FALSE,FALSE,TRUE
"Boston - Horace Mann",350750,"2005","10",2,,"40 Armington  Street, Allston, MA 02134",42.3519992,-71.1377044,2134,TRUE,FALSE,FALSE,TRUE
"Boston - Hugh Roe O'Donnell",350141,"2005","40",2,,"33 Trenton Street, East Boston, MA 02128",42.37824664,-71.03807576,2128,TRUE,FALSE,FALSE,TRUE
"Boston - Jackson Mann",350013,"2005","100",2,,"40 Armington Street, Allston, MA 02134",42.351989,-71.137687,2134,TRUE,FALSE,FALSE,TRUE
"Boston - James A Garfield Elem",350152,"2005","40",2,,"95 BEECHCROFT STREET, Brighton, MA 2135",42.352183,-71.1607736,2135,TRUE,FALSE,FALSE,TRUE
"Boston - James Condon Elem",350146,"2005","88",2,,"200 D Street, South Boston, MA 02127",42.33834839,-71.05284882,2127,TRUE,FALSE,FALSE,TRUE
"Boston - James J Chittick",350154,"2005","40",2,,"154 Ruskindale Road, Mattapan, MA 02126",42.26719379,-71.10501565,2126,TRUE,FALSE,FALSE,TRUE
"Boston - James M Curley",350384,"2005","46",2,,"493 Centre St, Jamaica Plain, MA 02130",42.318622,-71.113604,2130,TRUE,FALSE,FALSE,TRUE
"Boston - James Otis",350156,"2005","50",2,,"218 Marion Street, East Boston, MA 02128",42.37525558,-71.03387451,2128,TRUE,FALSE,FALSE,TRUE
"Boston - James W Hennigan",350153,"2005","80",2,,"200 Heath Street, Jamaica Plain, MA 02130",42.32602692,-71.10681915,2130,TRUE,FALSE,FALSE,TRUE
"Boston - John D Philbrick",350172,"2005","24",2,,"40 Philbrick Street, Roslindale, MA 02131",42.28538513,-71.11769104,2131,TRUE,FALSE,FALSE,TRUE
"Boston - John F Kennedy",350166,"2005","88",2,,"7 Bolster Street, Jamaica Plain, MA 02130",42.32190013,-71.10617235,2130,TRUE,FALSE,FALSE,TRUE
"Boston - John Marshall",350178,"2005","117",2,,"35 Westville Street, Boston, MA 02124",42.2996393,-71.0708375,2124,TRUE,FALSE,FALSE,TRUE
"Boston - John P Holland",350167,"2005","124",2,,"85 Olney Street, Dorchester, MA 02121",42.30607986,-71.07362366,2121,TRUE,FALSE,FALSE,TRUE
"Boston - John Winthrop",350180,"2005","44",2,,"35 Brookford Street, Dorchester, MA 02125",42.31838509,-71.07556365,2125,TRUE,FALSE,FALSE,TRUE
"Boston - Joseph J Hurley",350182,"2005","51",2,,"70 Worcester Street, Boston, MA 02118",42.33913198,-71.07775837,2118,TRUE,FALSE,FALSE,TRUE
"Boston - Joseph Lee",350183,"2005","84",2,,"155 Talbot Avenue, Dorchester, MA 02124",42.29253732,-71.0800463,2124,TRUE,FALSE,FALSE,TRUE
"Boston - Joseph P Manning",350184,"2005","28",2,,"130 Louders Lane, Jamaica Plain, MA 02130",42.3054657,-71.13144684,2130,TRUE,FALSE,FALSE,TRUE
"Boston - Joseph P Tynan",350181,"2005","51",2,,"650 E.  Fourth Street, South Boston, MA 02127",42.33478747,-71.03828095,2127,TRUE,FALSE,FALSE,TRUE
"Boston - Josiah Quincy",350286,"2005","108",2,,"885 Washington Street, Boston, MA 02111",42.34798813,-71.06498718,2111,TRUE,FALSE,FALSE,TRUE
"Boston - Joyce Kilmer",350190,"2005","44",2,,"35 Baker Street, West Roxbury, MA 02132",42.27159262,-71.16305999,2132,TRUE,FALSE,FALSE,TRUE
"Boston - Lucy Stone",350211,"2005","24",2,,"22 Regina Rd, Dorchester, MA 02124",42.295497,-71.071087,2124,TRUE,FALSE,FALSE,TRUE
"Boston - Lyndon",350262,"2005","54",2,,"20 Mt. Vernon Street, West Roxbury, MA 02132",42.282932,-71.158668,2132,TRUE,FALSE,FALSE,TRUE
"Boston - Manassah E Bradley",350215,"2005","36",2,,"110 Beachview Road, East Boston, MA 02128",42.39142835,-71.00563981,2128,TRUE,FALSE,FALSE,TRUE
"Boston - Mary Lyon",350004,"2005","13",2,,"50 Beechcroft Street, Brighton, MA 02135",42.35105515,-71.16161346,2135,TRUE,FALSE,FALSE,TRUE
"Boston - Mather",350227,"2005","72",2,,"1 Parish Street, Dorchester, MA 02122",42.30793521,-71.06253549,2122,TRUE,FALSE,FALSE,TRUE
"Boston - Mattahunt",350226,"2005","90",2,,"100 Hebron Street, Mattapan, MA 02126",42.27426142,-71.10606708,2126,TRUE,FALSE,FALSE,TRUE
"Boston - Maurice J Tobin",350229,"2005","54",2,,"40 Smith St, Roxbury, MA 02120",42.333023,-71.098335,2120,TRUE,FALSE,FALSE,TRUE
"Boston - Michael J Perkins",350231,"2005","35",2,,"50 Burke Street, South Boston, MA 02127",42.33109273,-71.05071299,2127,TRUE,FALSE,FALSE,TRUE
"Boston - Mission Hill School",350382,"2005","20",2,,"20 Child Street, Jamaica Plain, MA 02130",42.30730438,-71.11374664,2130,TRUE,FALSE,FALSE,TRUE
"Boston - Mozart",350237,"2005","23",2,,"236 Beech Street, Roslindale, MA 02131",42.28120422,-71.14104462,2131,TRUE,FALSE,FALSE,TRUE
"Boston - Nathan Hale",350243,"2005","39",2,,"51 Cedar Street, Roxbury, MA 02119",42.32513152,-71.09103128,2119,TRUE,FALSE,FALSE,TRUE
"Boston - O W Holmes",350138,"2005","29",2,,"40 School Street, Dorchester, MA 02124",42.2966783,-71.0749007,2124,TRUE,FALSE,FALSE,TRUE
"Boston - Oliver Hazard Perry",350255,"2005","31",2,,"745 E. 7th Street, South Boston, MA 02127",42.33234398,-71.0302826,2127,TRUE,FALSE,FALSE,TRUE
"Boston - Orchard Gardens ",350257,"2005","60",2,,"906 Albany Street, Roxbury, MA 02119",42.3305706,-71.0772767,2119,TRUE,FALSE,FALSE,TRUE
"Boston - Patrick J Kennedy",350264,"2005","39",2,,"343 Saratoga Street, East Boston, MA 02128",42.3785345,-71.0304827,2128,TRUE,FALSE,FALSE,TRUE
"Boston - Patrick O'Hearn",350266,"2005","23",2,,"1669 Dorchester Avenue, Dorchester, MA 02122",42.29376376,-71.06213249,2122,TRUE,FALSE,FALSE,TRUE
"Boston - Paul A Dever",350268,"2005","84",2,,"325 Mt Vernon Street, Dorchester, MA 02125",42.31726837,-71.04293823,2125,TRUE,FALSE,FALSE,TRUE
"Boston - Pauline Agassiz Shaw",350270,"2005","37",2,,"429 Norfolk St, Dorchester, MA 02124",42.282101,-71.086933,2124,TRUE,FALSE,FALSE,TRUE
"Boston - Phineas Bates",350278,"2005","47",2,,"426 Beech Street, Roslindale, MA 02131",42.27768326,-71.13510132,2131,TRUE,FALSE,FALSE,TRUE
"Boston - Quincy E Dickerman",350284,"2005","44",2,,"206 Magnolia St, Dorchester, MA 02121",42.3113409,-71.0735227,2121,TRUE,FALSE,FALSE,TRUE
"Boston - Rafael Hernandez",350691,"2005","43",2,,"61 School Street, Roxbury, MA 02119",42.31377706,-71.09818339,2119,TRUE,FALSE,FALSE,TRUE
"Boston - Ralph Waldo Emerson",350288,"2005","30",2,,"6 Shirley St, Roxbury, MA 02119",42.32364,-71.073134,2119,TRUE,FALSE,FALSE,TRUE
"Boston - Richard J Murphy",350240,"2005","96",2,,"1 Worrell Street, Dorchester, MA 02122",42.29459189,-71.04997672,2122,TRUE,FALSE,FALSE,TRUE
"Boston - Roger Clap",350298,"2005","22",2,,"35 Harvest Street, Dorchester, MA 02125",42.32306555,-71.05832711,2125,TRUE,FALSE,FALSE,TRUE
"Boston - Samuel Adams",350302,"2005","43",2,,"165 Webster Street, East Boston, MA 02128",42.36572675,-71.03488259,2128,TRUE,FALSE,FALSE,TRUE
"Boston - Samuel W Mason",350304,"2005","33",2,,"150 Norfolk Avenue, Roxbury, MA 02119",42.32642703,-71.07100323,2119,TRUE,FALSE,FALSE,TRUE
"Boston - Sarah Greenwood",350308,"2005","49",2,,"189 Glenway Street, Dorchester, MA 02121",42.29650879,-71.08069611,2121,TRUE,FALSE,FALSE,TRUE
"Boston - Thomas Gardner",350326,"2005","49",2,,"30 Athol Street, Allston, MA 02134",42.360779,-71.133957,2134,TRUE,FALSE,FALSE,TRUE
"Boston - Thomas J Kenny",350328,"2005","42",2,,"19 Oakton Avenue, Dorchester, MA 02122",42.28668876,-71.05346225,2122,TRUE,FALSE,FALSE,TRUE
"Boston - Warren-Prescott",350346,"2005","44",2,,"50 School Street, Charlestown, MA 02129",42.37807833,-71.06417768,2129,TRUE,FALSE,FALSE,TRUE
"Boston - William E Russell",350366,"2005","53",2,,"750 Columbia Road, Dorchester, MA 02125",42.32005142,-71.05957299,2125,TRUE,FALSE,FALSE,TRUE
"Boston - William Ellery Channing",350360,"2005","35",2,,"35 Sunnyside Street, Hyde Park, MA 02136",42.251552,-71.133338,2136,TRUE,FALSE,FALSE,TRUE
"Boston - William H Ohrenberger",350258,"2005","92",2,,"175 West  Boundary Road, West Roxbury, MA 02132",42.26125717,-71.14873505,2132,TRUE,FALSE,FALSE,TRUE
"Boston - William McKinley",350363,"2005","5",2,,"90 Warren Avenue, Boston, MA 02116",42.34417343,-71.0734024,2116,TRUE,FALSE,FALSE,TRUE
"Boston - William Monroe Trotter",350370,"2005","86",2,,"135 Humboldt Avenue, Dorchester, MA 02121",42.31533542,-71.08781531,2121,TRUE,FALSE,FALSE,TRUE
"Boston - Winship Elementary",350374,"2005","35",2,,"54 Dighton Street, Brighton, MA 02135",42.34754004,-71.15443468,2135,TRUE,FALSE,FALSE,TRUE
"Boston - Young Achievers",350380,"2005","41",2,,"20 Outlook Road, Mattapan, MA 02126",42.28198349,-71.09399311,2126,TRUE,FALSE,FALSE,TRUE
"Boston Renaissance Charter - Boston Renaissance Charter School",4810550,"2005","143",2,,"1415 Hyde Park Ave, Hyde Park, MA 02136",42.25043869,-71.1269455,2136,TRUE,TRUE,FALSE,TRUE
"Conservatory Lab Charter - Conservatory Lab Charter School",4390050,"2005","24",2,,"2120 Dorchester Avenue, Dorchester, MA 02124",42.27657549,-71.06682234,2124,TRUE,TRUE,FALSE,FALSE
"Neighborhood House Charter - Neighborhood House Charter School",4440205,"2005","22",2,,"21 Queen Street, Dorchester, MA 02122",42.29316711,-71.05335999,2122,TRUE,TRUE,FALSE,FALSE
"Boston - Agassiz",350007,"2006","100",2,,"20 Child St, Jamaica Plain, MA 02130",42.3073176,-71.1144849,2130,TRUE,FALSE,FALSE,TRUE
"Boston - Alexander Hamilton",350011,"2006","28",2,,"198 Strathmore Rd, Brighton, MA 02135",42.3400691,-71.1545111,2135,TRUE,FALSE,FALSE,TRUE
"Boston - Beethoven",350021,"2006","45",2,,"5125 Washington Street, West Roxbury, MA 02132",42.26351929,-71.15582275,2132,TRUE,FALSE,FALSE,TRUE
"Boston - Blackstone",350390,"2006","98",2,,"380 Shawmut Avenue, Boston, MA 02118",42.3402746,-71.07350707,2118,TRUE,FALSE,FALSE,TRUE
"Boston - Charles H Taylor",350054,"2006","84",2,,"1060 Morton Street, Mattapan, MA 02126",42.27751091,-71.07775569,2126,TRUE,FALSE,FALSE,TRUE
"Boston - Charles Sumner",350052,"2006","80",2,,"15 Basile Street, Roslindale, MA 02131",42.28640747,-71.12687683,2131,TRUE,FALSE,FALSE,TRUE
"Boston - Curtis Guild",350062,"2006","35",2,,"195 Leyden Street, East Boston, MA 02128",42.38860801,-71.00412302,2128,TRUE,FALSE,FALSE,TRUE
"Boston - Dante Alighieri",350066,"2006","19",2,,"37 Grove Street, East Boston, MA 02128",42.39274599,-71.03190869,2128,TRUE,FALSE,FALSE,TRUE
"Boston - David A Ellis",350072,"2006","67",2,,"302 Walnut Avenue, Roxbury, MA 02119",42.31639624,-71.09320253,2119,TRUE,FALSE,FALSE,TRUE
"Boston - Dennis C Haley",350077,"2006","47",2,,"570 American Legion Highway, Roslindale, MA 02131",42.286377,-71.107826,2131,TRUE,FALSE,FALSE,TRUE
"Boston - Donald Mckay",350080,"2006","86",2,,"122 Cottage Street, East Boston, MA 02128",42.39048,-71.027297,2128,TRUE,FALSE,FALSE,TRUE
"Boston - Edward Everett",350088,"2006","44",2,,"71 Pleasant Street, Dorchester, MA 02125",42.31405869,-71.05980903,2125,TRUE,FALSE,FALSE,TRUE
"Boston - Elihu Greenwood",350094,"2006","65",2,,"612 Metropolitan Avenue, Hyde Park, MA 02136",42.2653839,-71.1174871,2136,TRUE,FALSE,FALSE,TRUE
"Boston - Eliot Elementary",350096,"2006","26",2,,"16 Charter Street, Boston, MA 02113",42.3661499,-71.05348206,2113,TRUE,FALSE,FALSE,TRUE
"Boston - Ellis Mendell",350100,"2006","38",2,,"164 School Street, Roxbury, MA 02119",42.3169155,-71.1013381,2119,TRUE,FALSE,FALSE,TRUE
"Boston - Emily A Fifield",350102,"2006","60",2,,"25 Dunbar Ave, Dorchester, MA 02124",42.286794,-71.072708,2124,TRUE,FALSE,FALSE,TRUE
"Boston - Farragut",350108,"2006","40",2,,"10 Fenwood Road, Boston, MA 02115",42.3341394,-71.1062231,2115,TRUE,FALSE,FALSE,TRUE
"Boston - Franklin D Roosevelt",350116,"2006","44",2,,"95 Needham Road, Hyde Park, MA 02136",42.24251747,-71.12335794,2136,TRUE,FALSE,FALSE,TRUE
"Boston - George H Conley",350122,"2006","32",2,,"450 Poplar Street, Roslindale, MA 02131",42.2746048,-71.12731934,2131,TRUE,FALSE,FALSE,TRUE
"Boston - Harvard-Kent",350200,"2006","70",2,,"50 Bunker Hill Street, Charlestown, MA 02129",42.3767399,-71.05702758,2129,TRUE,FALSE,FALSE,TRUE
"Boston - Henry Grew",350135,"2006","45",2,,"40 Gordon Avenue, Hyde Park, MA 02136",42.256637,-71.126968,2136,TRUE,FALSE,FALSE,TRUE
"Boston - Henry L Higginson",350137,"2006","19",2,,"160 HARRISHOF STREET, Roxbury, MA 2119",42.317677,-71.0915746,2119,TRUE,FALSE,FALSE,TRUE
"Boston - Horace Mann",350750,"2006","11",2,,"40 Armington  Street, Allston, MA 02134",42.3519992,-71.1377044,2134,TRUE,FALSE,FALSE,TRUE
"Boston - Hugh Roe O'Donnell",350141,"2006","39",2,,"33 Trenton Street, East Boston, MA 02128",42.37824664,-71.03807576,2128,TRUE,FALSE,FALSE,TRUE
"Boston - Jackson Mann",350013,"2006","88",2,,"40 Armington Street, Allston, MA 02134",42.351989,-71.137687,2134,TRUE,FALSE,FALSE,TRUE
"Boston - James A Garfield Elem",350152,"2006","33",2,,"95 BEECHCROFT STREET, Brighton, MA 2135",42.352183,-71.1607736,2135,TRUE,FALSE,FALSE,TRUE
"Boston - James Condon Elem",350146,"2006","101",2,,"200 D Street, South Boston, MA 02127",42.33834839,-71.05284882,2127,TRUE,FALSE,FALSE,TRUE
"Boston - James J Chittick",350154,"2006","40",2,,"154 Ruskindale Road, Mattapan, MA 02126",42.26719379,-71.10501565,2126,TRUE,FALSE,FALSE,TRUE
"Boston - James M Curley",350384,"2006","42",2,,"493 Centre St, Jamaica Plain, MA 02130",42.318622,-71.113604,2130,TRUE,FALSE,FALSE,TRUE
"Boston - James Otis",350156,"2006","54",2,,"218 Marion Street, East Boston, MA 02128",42.37525558,-71.03387451,2128,TRUE,FALSE,FALSE,TRUE
"Boston - James W Hennigan",350153,"2006","83",2,,"200 Heath Street, Jamaica Plain, MA 02130",42.32602692,-71.10681915,2130,TRUE,FALSE,FALSE,TRUE
"Boston - John D Philbrick",350172,"2006","27",2,,"40 Philbrick Street, Roslindale, MA 02131",42.28538513,-71.11769104,2131,TRUE,FALSE,FALSE,TRUE
"Boston - John F Kennedy",350166,"2006","91",2,,"7 Bolster Street, Jamaica Plain, MA 02130",42.32190013,-71.10617235,2130,TRUE,FALSE,FALSE,TRUE
"Boston - John Marshall",350178,"2006","107",2,,"35 Westville Street, Boston, MA 02124",42.2996393,-71.0708375,2124,TRUE,FALSE,FALSE,TRUE
"Boston - John P Holland",350167,"2006","116",2,,"85 Olney Street, Dorchester, MA 02121",42.30607986,-71.07362366,2121,TRUE,FALSE,FALSE,TRUE
"Boston - John Winthrop",350180,"2006","49",2,,"35 Brookford Street, Dorchester, MA 02125",42.31838509,-71.07556365,2125,TRUE,FALSE,FALSE,TRUE
"Boston - Joseph J Hurley",350182,"2006","46",2,,"70 Worcester Street, Boston, MA 02118",42.33913198,-71.07775837,2118,TRUE,FALSE,FALSE,TRUE
"Boston - Joseph Lee",350183,"2006","89",2,,"155 Talbot Avenue, Dorchester, MA 02124",42.29253732,-71.0800463,2124,TRUE,FALSE,FALSE,TRUE
"Boston - Joseph P Manning",350184,"2006","28",2,,"130 Louders Lane, Jamaica Plain, MA 02130",42.3054657,-71.13144684,2130,TRUE,FALSE,FALSE,TRUE
"Boston - Joseph P Tynan",350181,"2006","72",2,,"650 E.  Fourth Street, South Boston, MA 02127",42.33478747,-71.03828095,2127,TRUE,FALSE,FALSE,TRUE
"Boston - Josiah Quincy",350286,"2006","118",2,,"885 Washington Street, Boston, MA 02111",42.34798813,-71.06498718,2111,TRUE,FALSE,FALSE,TRUE
"Boston - Joyce Kilmer",350190,"2006","43",2,,"35 Baker Street, West Roxbury, MA 02132",42.27159262,-71.16305999,2132,TRUE,FALSE,FALSE,TRUE
"Boston - Lucy Stone",350211,"2006","24",2,,"22 Regina Rd, Dorchester, MA 02124",42.295497,-71.071087,2124,TRUE,FALSE,FALSE,TRUE
"Boston - Lyndon",350262,"2006","50",2,,"20 Mt. Vernon Street, West Roxbury, MA 02132",42.282932,-71.158668,2132,TRUE,FALSE,FALSE,TRUE
"Boston - Manassah E Bradley",350215,"2006","31",2,,"110 Beachview Road, East Boston, MA 02128",42.39142835,-71.00563981,2128,TRUE,FALSE,FALSE,TRUE
"Boston - Mary Lyon",350004,"2006","11",2,,"50 Beechcroft Street, Brighton, MA 02135",42.35105515,-71.16161346,2135,TRUE,FALSE,FALSE,TRUE
"Boston - Mather",350227,"2006","80",2,,"1 Parish Street, Dorchester, MA 02122",42.30793521,-71.06253549,2122,TRUE,FALSE,FALSE,TRUE
"Boston - Mattahunt",350226,"2006","96",2,,"100 Hebron Street, Mattapan, MA 02126",42.27426142,-71.10606708,2126,TRUE,FALSE,FALSE,TRUE
"Boston - Maurice J Tobin",350229,"2006","56",2,,"40 Smith St, Roxbury, MA 02120",42.333023,-71.098335,2120,TRUE,FALSE,FALSE,TRUE
"Boston - Michael J Perkins",350231,"2006","38",2,,"50 Burke Street, South Boston, MA 02127",42.33109273,-71.05071299,2127,TRUE,FALSE,FALSE,TRUE
"Boston - Mission Hill School",350382,"2006","18",2,,"20 Child Street, Jamaica Plain, MA 02130",42.30730438,-71.11374664,2130,TRUE,FALSE,FALSE,TRUE
"Boston - Mozart",350237,"2006","20",2,,"236 Beech Street, Roslindale, MA 02131",42.28120422,-71.14104462,2131,TRUE,FALSE,FALSE,TRUE
"Boston - Nathan Hale",350243,"2006","24",2,,"51 Cedar Street, Roxbury, MA 02119",42.32513152,-71.09103128,2119,TRUE,FALSE,FALSE,TRUE
"Boston - O W Holmes",350138,"2006","32",2,,"40 School Street, Dorchester, MA 02124",42.2966783,-71.0749007,2124,TRUE,FALSE,FALSE,TRUE
"Boston - Oliver Hazard Perry",350255,"2006","27",2,,"745 E. 7th Street, South Boston, MA 02127",42.33234398,-71.0302826,2127,TRUE,FALSE,FALSE,TRUE
"Boston - Orchard Gardens ",350257,"2006","58",2,,"906 Albany Street, Roxbury, MA 02119",42.3305706,-71.0772767,2119,TRUE,FALSE,FALSE,TRUE
"Boston - Patrick J Kennedy",350264,"2006","28",2,,"343 Saratoga Street, East Boston, MA 02128",42.3785345,-71.0304827,2128,TRUE,FALSE,FALSE,TRUE
"Boston - Patrick O'Hearn",350266,"2006","44",2,,"1669 Dorchester Avenue, Dorchester, MA 02122",42.29376376,-71.06213249,2122,TRUE,FALSE,FALSE,TRUE
"Boston - Paul A Dever",350268,"2006","86",2,,"325 Mt Vernon Street, Dorchester, MA 02125",42.31726837,-71.04293823,2125,TRUE,FALSE,FALSE,TRUE
"Boston - Pauline Agassiz Shaw",350270,"2006","41",2,,"429 Norfolk St, Dorchester, MA 02124",42.282101,-71.086933,2124,TRUE,FALSE,FALSE,TRUE
"Boston - Phineas Bates",350278,"2006","45",2,,"426 Beech Street, Roslindale, MA 02131",42.27768326,-71.13510132,2131,TRUE,FALSE,FALSE,TRUE
"Boston - Quincy E Dickerman",350284,"2006","42",2,,"206 Magnolia St, Dorchester, MA 02121",42.3113409,-71.0735227,2121,TRUE,FALSE,FALSE,TRUE
"Boston - Rafael Hernandez",350691,"2006","44",2,,"61 School Street, Roxbury, MA 02119",42.31377706,-71.09818339,2119,TRUE,FALSE,FALSE,TRUE
"Boston - Ralph Waldo Emerson",350288,"2006","28",2,,"6 Shirley St, Roxbury, MA 02119",42.32364,-71.073134,2119,TRUE,FALSE,FALSE,TRUE
"Boston - Richard J Murphy",350240,"2006","74",2,,"1 Worrell Street, Dorchester, MA 02122",42.29459189,-71.04997672,2122,TRUE,FALSE,FALSE,TRUE
"Boston - Roger Clap",350298,"2006","24",2,,"35 Harvest Street, Dorchester, MA 02125",42.32306555,-71.05832711,2125,TRUE,FALSE,FALSE,TRUE
"Boston - Samuel Adams",350302,"2006","38",2,,"165 Webster Street, East Boston, MA 02128",42.36572675,-71.03488259,2128,TRUE,FALSE,FALSE,TRUE
"Boston - Samuel W Mason",350304,"2006","32",2,,"150 Norfolk Avenue, Roxbury, MA 02119",42.32642703,-71.07100323,2119,TRUE,FALSE,FALSE,TRUE
"Boston - Sarah Greenwood",350308,"2006","53",2,,"189 Glenway Street, Dorchester, MA 02121",42.29650879,-71.08069611,2121,TRUE,FALSE,FALSE,TRUE
"Boston - Thomas Gardner",350326,"2006","56",2,,"30 Athol Street, Allston, MA 02134",42.360779,-71.133957,2134,TRUE,FALSE,FALSE,TRUE
"Boston - Thomas J Kenny",350328,"2006","30",2,,"19 Oakton Avenue, Dorchester, MA 02122",42.28668876,-71.05346225,2122,TRUE,FALSE,FALSE,TRUE
"Boston - Warren-Prescott",350346,"2006","44",2,,"50 School Street, Charlestown, MA 02129",42.37807833,-71.06417768,2129,TRUE,FALSE,FALSE,TRUE
"Boston - William E Russell",350366,"2006","55",2,,"750 Columbia Road, Dorchester, MA 02125",42.32005142,-71.05957299,2125,TRUE,FALSE,FALSE,TRUE
